user_id,session_id,event_time,event_name,country,source,device,plan_type,revenue
U02410,U02410_S1,2026-01-28 01:57:00,signup,France,ads,mobile,free,0
U02470,U02470_S1,2026-01-13 00:40:00,signup,China,ads,mobile,free,0
U00093,U00093_S1,2026-01-10 01:46:00,email_verified,India,ads,mobile,free,0
U00964,U00964_S1,2026-01-02 01:38:00,email_verified,UK,ads,desktop,free,0
U02228,U02228_S2,2026-01-02 02:55:00,email_verified,China,referral,mobile,free,0
U01208,U01208_S2,2026-01-09 01:13:00,signup,France,ads,mobile,free,0
U01185,U01185_S2,2026-01-16 02:43:00,onboarding_started,US,organic,mobile,free,0
U01732,U01732_S2,2026-01-29 01:38:00,email_verified,Indonesia,organic,mobile,free,0
U02469,U02469_S2,2026-01-05 03:05:00,onboarding_started,Indnesia,referral,mobile,free,0
U01263,U01263_S4,2026-01-07 03:22:00,onboarding_started,UK,ads,desktop,free,0
U02909,U02909_S1,2026-01-20 02:20:00,email_verified,UK,ads,mobile,free,0
U01883,U01883_S1,2026-01-05 02:27:00,email_verified,Indonesia,referral,mobile,free,0
U01398,U01398_S3,2026-01-08 02:02:00,email_verified,US,organic,desktop,free,0
U01520,U01520_S1,2026-01-01 01:35:00,signup,Australia,organic,Mobile,free,0
U02799,U02799_S1,2026-01-10 00:06:00,signup,Australia,social,mobile,free,0
U00962,U00962_S1,2026-01-22 04:23:00,onboarding_started,Indonesia,ads,mobile,free,0
U02072,U02072_S3,2026-01-09 05:18:00,onboarding_completed,China,referral,mobile,free,0
U02145,U02145_S1,2026-01-29 02:12:00,email_verified,France,ads,Mobile,free,0
U00207,U00207_S2,2026-01-24 04:07:00,onboarding_started,US,referral,mobile,free,0
U02959,U02959_S1,2026-01-09 01:25:00,email_verified,UK,referral,desktop,free,0
U02264,U02264_S2,2026-01-17 02:54:00,onboarding_started,France,organic,mobile,free,0
U00348,U00348_S2,2026-01-20 01:09:00,signup,US,ads,tablet,free,0
U00340,U00340_S1,2026-01-07 00:32:00,signup,US,ads,mobile,free,0
U02134,U02134_S2,2026-01-06 01:30:00,email_verified,China,organic,mobile,free,0
U00070,U00070_S2,2026-01-06 02:20:00,email_verified,Australia,ads,mobile,free,0
U01910,U01910_S1,2026-01-02 04:44:00,onboarding_completed,US,ads,mobile,free,0
U00842,U00842_S1,2026-01-19 01:15:00,signup,Indonesia,organic,mobile,free,0
U02971,U02971_S1,2026-01-21 01:20:00,signup,UK,referral,mobile,free,0
U02684,U02684_S2,2026-01-20 02:45:00,onboarding_completed,UK,ads,desktop,free,0
U01306,U01306_S1,2026-01-01 00:29:12,signup,India,organic,desktop,free,0
U01895,U01895_S1,2026-01-13 00:43:00,signup,China,ads,mobile,free,0
U01302,U01302_S1,2026-01-14 02:34:00,email_verified,Australia,social,mobile,free,0
U00467,U00467_S2,2026-01-15 04:08:00,onboarding_started,UK,ads,mobile,free,0
U02270,U02270_S2,2026-01-18 00:35:00,signup,China,ads,desktop,free,0
U00070,U00070_S2,2026-01-06 02:46:00,signup,Australia,ads,mobile,free,0
U00212,U00212_S1,2026-01-12 00:50:00,signup,Indonesia,ads,mobile,free,0
U02101,U02101_S1,2026-01-03 00:31:00,signup,Australia,ads,desktop,free,0
U02391,U02391_S1,2026-01-18 01:00:00,signup,UK,organic,desktop,free,0
U01184,U01184_S3,2026-01-12 02:47:00,email_verified,Australia,ads,desktop,free,0
U01226,U01226_S2,2026-01-29 03:15:00,onboarding_started,Indonesia,referral,tablet,free,0
U01385,U01385_S3,2026-01-02 02:25:00,onboarding_started,Indonesia,referral,desktop,free,0
U01957,U01957_S2,2026-01-30 01:31:00,signup,Indonesia,ads,desktop,free,0
U01955,U01955_S1,2026-01-02 02:46:00,onboarding_started,Australia,ads,desktop,free,0
U01177,U01177_S3,2026-01-30 05:23:00,onboarding_started,India,ads,tablet,free,0
U01379,U01379_S2,2026-01-21 03:12:00,onboarding_completed,UK,organic,mobile,free,0
U01731,U01731_S1,2026-01-20 02:26:00,email_verified,UK,organic,mobile,free,0
U01747,U01747_S3,2026-01-30 04:26:00,trial_started,US,organic,mobile,free,0
U02692,U02692_S2,2026-01-03 07:12:00,trial_started,China,organic,desktop,free,0
U02293,U02293_S1,2026-01-30 05:45:00,trial_started,US,organic,mobile,free,0
U02420,U02420_S1,2026-01-23 04:30:00,onboarding_started,UK,ads,mobile,free,0
U02625,U02625_S2,2026-01-05 01:44:00,signup,UK,organic,mobile,free,0
U02086,U02086_S2,2026-01-24 04:32:00,onboarding_started,France,ads,desktop,free,0
U00068,U00068_S2,2026-01-01 01:04:00,signup,India,social,mobile,free,0
U02468,U02468_S1,2026-01-15 01:04:00,signup,US,referral,mobile,free,0
U00980,U00980_S2,2026-01-10 01:07:00,signup,China,ads,mobile,free,0
U00810,U00810_S1,2026-01-13 00:25:00,signup,US,organic,mobile,free,0
U00901,U00901_S1,2026-01-01 01:10:00,signup,US,ads,mobile,free,0
U00879,U00879_S3,2026-01-19 03:52:00,onboarding_completed,US,ads,desktop,free,0
U00962,U00962_S1,2026-01-22 04:31:00,onboarding_started,Indonesia,ads,mobile,free,0
U01822,U01822_S2,2026-01-03 04:29:00,onboarding_completed,US,ads,mobile,free,0
U00628,U00628_S3,2026-01-20 02:19:00,onboarding_started,Indonesia,referral,desktop,free,0
U02409,U02409_S2,2026-01-22 01:58:00,signup,Australia,ads,mobile,free,0
U02888,U02888_S2,2026-01-09 03:02:00,email_verified,France,social,desktop,free,0
U01139,U01139_S2,2026-01-30 01:45:00,email_verified,France,ads,desktop,free,0
U02950,U02950_S3,2026-01-18 03:38:00,onboarding_completed,Australia,referral,mobile,free,0
U00126,U00126_S2,2026-01-04 03:40:00,onboarding_started,France,ads,desktop,free,0
U01074,U01074_S3,2026-01-23 01:59:00,email_verified,US,ads,mobile,free,0
U02335,U02335_S1,2026-01-27 01:37:00,email_verified,US,social,desktop,free,0
U02361,U02361_S1,2026-01-22 02:24:00,email_verified,US,ads,desktop,free,0
U01693,U01693_S1,2026-01-24 00:57:00,signup,UK,ads,mobile,free,0
U00479,U00479_S1,2026-01-24 01:11:00,signup,Australia,ads,mobile,free,0
U01797,U01797_S2,2026-01-14 01:19:00,email_verified,Indnesia,organic,desktop,free,0
U00130,U00130_S1,2026-01-20 01:28:03,signup,China,referral,mobile,free,0
U02128,U02128_S3,2026-01-13 05:39:00,onboarding_completed,US,ads,desktop,free,0
U00730,U00730_S2,2026-01-19 03:18:00,onboarding_started,US,ads,desktop,free,0
U02994,U02994_S1,2026-01-17 03:07:00,onboarding_started,UK,ads,mobile,free,0
U01591,U01591_S2,2026-01-30 00:21:00,signup,Indonesia,ads,mobile,free,0
U02289,U02289_S1,2026-01-22 00:37:00,signup,France,organic,mobile,free,0
U02647,U02647_S2,2026-01-13 03:45:00,onboarding_started,Australia,organic,mobile,free,0
U02027,U02027_S2,2026-01-04 01:38:00,email_verified,Indonesia,ads,desktop,free,0
U01355,U01355_S1,2026-01-27 03:13:00,onboarding_started,France,ads,mobile,free,0
U01057,U01057_S1,2026-01-22 02:34:00,email_verified,India,referral,desktop,free,0
U02179,U02179_S1,2026-01-18 00:17:00,signup,Indonesia,ads,mobile,free,0
U01718,U01718_S3,2026-01-02 06:14:00,onboarding_completed,Indonesia,social,desktop,free,0
U01024,U01024_S3,2026-01-29 03:33:00,onboarding_started,Australia,referral,desktop,free,0
U01021,U01021_S2,2026-01-19 03:45:00,onboarding_started,Indonesia,ads,mobile,free,0
U01341,U01341_S2,2026-01-16 00:13:00,signup,UK,ads,desktop,free,0
U02082,U02082_S2,2026-01-01 01:44:00,signup,US,organic,mobile,free,0
U00904,U00904_S1,2026-01-11 04:43:00,onboarding_completed,China,ads,desktop,free,0
U01943,U01943_S1,2026-01-02 00:39:00,signup,India,referral,desktop,free,0
U01257,U01257_S2,2026-01-09 02:52:00,onboarding_started,US,social,mobile,free,0
U02993,U02993_S1,2026-01-28 02:25:00,onboarding_started,China,ads,mobile,free,0
U02486,U02486_S1,2026-01-25 01:49:00,email_verified,Australia,social,desktop,free,0
U02720,U02720_S1,2026-01-24 01:37:00,email_verified,US,organic,mobile,free,0
U01089,U01089_S3,2026-01-25 02:14:00,email_verified,Australia,referral,mobile,free,0
U00380,U00380_S1,2026-01-07 02:19:00,email_verified,UK,ads,desktop,free,0
U00983,U00983_S1,2026-01-24 01:34:00,signup,US,ads,desktop,free,0
U02095,U02095_S1,2026-01-13 01:47:00,email_verified,UK,organic,mobile,free,0
U02108,U02108_S3,2026-01-05 06:08:00,trial_started,Australia,organic,mobile,free,0
U00196,U00196_S2,2026-01-26 03:15:00,email_verified,UK,ads,mobile,free,0
U02132,U02132_S3,2026-01-28 04:49:00,onboarding_completed,US,ads,desktop,free,0
U01317,U01317_S2,2026-01-15 02:58:00,email_verified,China,referral,mobile,free,0
U02985,U02985_S1,2026-01-24 05:38:00,onboarding_completed,China,organic,mobile,free,0
U01058,U01058_S2,2026-01-27 00:18:00,signup,France,organic,mobile,free,0
U02032,U02032_S1,2026-01-24 01:39:00,email_verified,China,ads,desktop,free,0
U00586,U00586_S1,2026-01-19 04:26:00,onboarding_completed,US,ads,mobile,free,0
U02751,U02751_S1,2026-01-28 01:21:00,email_verified,UK,ads,desktop,free,0
U01168,U01168_S2,2026-01-30 01:43:00,onboarding_started,China,organic,mobile,free,0
U02369,U02369_S1,2026-01-05 01:12:00,signup,UK,referral,desktop,free,0
U00416,U00416_S2,2026-01-21 01:19:00,signup,France,ads,mobile,free,0
U01435,U01435_S2,2026-01-20 03:48:00,onboarding_started,US,organic,mobile,free,0
U02501,U02501_S1,2026-01-02 00:51:00,signup,India,ads,mobile,free,0
U01346,U01346_S2,2026-01-15 02:35:00,email_verified,France,ads,mobile,free,0
U02108,U02108_S2,2026-01-05 03:43:00,onboarding_started,Australia,organic,mobile,free,0
U02393,U02393_S1,2026-01-06 04:29:00,onboarding_completed,France,referral,tablet,free,0
U00221,U00221_S1,2026-01-27 05:45:00,onboarding_completed,Indonesia,ads,desktop,free,0
U00281,U00281_S2,2026-01-23 02:20:00,onboarding_started,India,ads,desktop,free,0
U02531,U02531_S1,2026-01-13 01:03:00,signup,Indonesia,ads,desktop,free,0
U00929,U00929_S2,2026-01-19 01:54:00,email_verified,Indonesia,ads,desktop,free,0
U02290,U02290_S1,2026-01-17 01:45:00,email_verified,US,referral,mobile,free,0
U01557,U01557_S2,2026-01-26 05:37:00,purchase,Indonesia,ads,mobile,basic,30
U00406,U00406_S1,2026-01-05 02:00:00,email_verified,India,referral,desktop,free,0
U00971,U00971_S2,2026-01-05 01:45:00,onboarding_started,Indonesia,social,mobile,free,0
U02256,U02256_S1,2026-01-13 00:23:00,email_verified,China,ads,desktop,free,0
U01090,U01090_S2,2026-01-12 01:20:00,signup,US,organic,mobile,free,0
U01236,U01236_S2,2026-01-29 03:38:00,onboarding_started,UK,ads,mobile,free,0
U02641,U02641_S2,2026-01-29 01:10:00,signup,UK,ads,desktop,free,0
U02623,U02623_S1,2026-01-16 04:36:00,onboarding_completed,France,referral,mobile,free,0
U00739,U00739_S1,2026-01-20 02:22:00,email_verified,France,referral,mobile,free,0
U02156,U02156_S3,2026-01-28 04:09:00,onboarding_started,US,ads,mobile,free,0
U01082,U01082_S2,2026-01-12 02:10:00,onboarding_completed,US,ads,desktop,free,0
U01998,U01998_S1,2026-01-29 01:27:00,signup,US,ads,mobile,free,0
U00173,U00173_S2,2026-01-17 02:04:00,email_verified,China,organic,mobile,free,0
U00878,U00878_S2,2026-01-16 04:32:00,onboarding_started,Indonesia,referral,mobile,free,0
U02794,U02794_S2,2026-01-12 00:44:00,signup,UK,social,desktop,free,0
U02106,U02106_S1,2026-01-16 04:24:00,email_verified,UK,organic,desktop,free,0
U00873,U00873_S1,2026-01-21 01:41:00,email_verified,Indonesia,organic,desktop,free,0
U02562,U02562_S2,2026-01-28 02:43:00,onboarding_started,Indonesia,social,desktop,free,0
U01936,U01936_S1,2026-01-26 00:34:00,signup,India,ads,mobile,free,0
U02955,U02955_S2,2026-01-10 01:30:00,signup,Australia,organic,mobile,free,0
U00721,U00721_S1,2026-01-28 01:53:00,signup,Australia,ads,desktop,free,0
U01609,U01609_S1,2026-01-13 02:47:00,onboarding_started,Indnesia,social,mobile,free,0
U02086,U02086_S3,2026-01-24 06:18:00,trial_started,France,ads,desktop,free,0
U00784,U00784_S1,2026-01-25 03:28:00,email_verified,UK,referral,mobile,free,0
U00097,U00097_S1,2026-01-15 01:54:00,onboarding_started,China,social,mobile,free,0
U02585,U02585_S1,2026-01-12 02:07:00,onboarding_started,China,ads,mobile,free,0
U00246,U00246_S2,2026-01-03 03:27:00,onboarding_started,Australia,organic,desktop,free,0
U00432,U00432_S3,2026-01-26 01:03:00,onboarding_started,India,social,desktop,free,0
U00400,U00400_S1,2026-01-09 03:44:00,onboarding_completed,India,ads,desktop,free,0
U02267,U02267_S1,2026-01-03 03:45:00,onboarding_started,China,ads,desktop,free,0
U01618,U01618_S2,2026-01-28 00:06:00,signup,Indonesia,referral,desktop,free,0
U00501,U00501_S2,2026-01-16 00:12:00,signup,Indonesia,ads,mobile,free,0
U02432,U02432_S2,2026-01-28 00:31:00,signup,India,organic,mobile,free,0
U00293,U00293_S1,2026-01-03 02:31:00,email_verified,India,ads,tablet,free,0
U00153,U00153_S1,2026-01-30 02:46:00,onboarding_completed,US,referral,mobile,free,0
U01270,U01270_S1,2026-01-13 00:55:00,signup,UK,social,mobile,free,0
U02898,U02898_S1,2026-01-18 02:30:00,onboarding_started,UK,ads,mobile,free,0
U01442,U01442_S3,2026-01-06 03:01:00,email_verified,US,referral,mobile,free,0
U01775,U01775_S1,2026-01-26 01:11:00,signup,India,ads,mobile,free,0
U00432,U00432_S3,2026-01-26 02:32:00,onboarding_completed,India,social,desktop,free,0
U01263,U01263_S3,2026-01-07 01:32:00,email_verified,UK,ads,desktop,free,0
U00048,U00048_S3,2026-01-24 03:34:00,email_verified,China,ads,mobile,free,0
U00600,U00600_S2,2026-01-24 03:20:00,onboarding_completed,US,ads,mobile,free,0
U02682,U02682_S2,2026-01-09 01:51:00,email_verified,India,ads,desktop,free,0
U00251,U00251_S2,2026-01-24 03:57:00,onboarding_completed,UK,ads,mobile,free,0
U02024,U02024_S2,2026-01-01 03:57:00,onboarding_started,US,referral,mobile,free,0
U01067,U01067_S1,2026-01-27 02:37:00,email_verified,US,organic,mobile,free,0
U01380,U01380_S1,2026-01-12 04:25:00,onboarding_started,China,ads,mobile,free,0
U01859,U01859_S1,2026-01-02 00:41:00,signup,India,social,mobile,free,0
U02183,U02183_S1,2026-01-01 01:32:00,signup,US,organic,mobile,free,0
U02854,U02854_S1,2026-01-25 02:20:00,email_verified,Australia,referral,desktop,free,0
U01108,U01108_S1,2026-01-12 02:47:00,email_verified,India,organic,mobile,free,0
U00641,U00641_S2,2026-01-18 01:25:00,email_verified,US,ads,desktop,free,0
U01790,U01790_S1,2026-01-22 01:24:00,signup,China,ads,mobile,free,0
U02657,U02657_S1,2026-01-06 00:45:00,signup,India,ads,mobile,free,0
U01416,U01416_S2,2026-01-29 01:21:00,signup,Australia,ads,mobile,free,0
U00773,U00773_S2,2026-01-01 01:40:00,signup,US,ads,desktop,free,0
U02519,U02519_S2,2026-01-20 00:43:00,email_verified,Indonesia,organic,mobile,free,0
U02243,U02243_S1,2026-01-18 02:06:00,onboarding_started,China,ads,mobile,free,0
U02353,U02353_S3,2026-01-12 03:54:00,onboarding_started,Indonesia,ads,desktop,free,0
U00238,U00238_S1,2026-01-01 01:57:00,signup,US,social,desktop,free,0
U02775,U02775_S3,2026-01-26 00:32:00,email_verified,China,organic,desktop,free,0
U02293,U02293_S1,2026-01-30 03:47:00,onboarding_started,US,organic,mobile,free,0
U01680,U01680_S1,2026-01-16 01:57:00,email_verified,Indonesia,ads,mobile,free,0
U01120,U01120_S3,2026-01-28 02:47:00,onboarding_started,US,referral,mobile,free,0
U01769,U01769_S1,2026-01-14 00:59:00,signup,UK,referral,mobile,free,0
U02886,U02886_S2,2026-01-02 02:50:00,email_verified,Australia,ads,desktop,free,0
U02689,U02689_S1,2026-01-04 01:56:00,signup,France,organic,mobile,free,0
U00088,U00088_S2,2026-01-30 01:35:00,signup,Indonesia,organic,mobile,free,0
U01594,U01594_S1,2026-01-14 01:04:00,email_verified,US,ads,desktop,free,0
U01607,U01607_S3,2026-01-21 04:52:00,onboarding_completed,US,referral,mobile,free,0
U02822,U02822_S2,2026-01-12 04:05:00,onboarding_completed,US,ads,tablet,free,0
U01979,U01979_S1,2026-01-28 01:34:00,signup,India,organic,desktop,free,0
U02814,U02814_S1,2026-01-01 00:08:00,signup,US,ads,mobile,free,0
U02559,U02559_S1,2026-01-21 00:06:00,signup,US,ads,desktop,free,0
U01186,U01186_S1,2026-01-10 02:23:00,email_verified,Australia,ads,desktop,free,0
U02208,U02208_S3,2026-01-20 06:55:00,trial_started,India,ads,mobile,free,0
U01195,U01195_S2,2026-01-21 01:09:00,signup,US,ads,,free,0
U00419,U00419_S1,2026-01-20 01:11:00,signup,Indonesia,ads,desktop,free,0
U02818,U02818_S2,2026-01-27 02:29:00,email_verified,US,ads,Mobile,free,0
U00105,U00105_S2,2026-01-12 06:01:00,onboarding_completed,Australia,ads,mobile,free,0
U00775,U00775_S2,2026-01-04 02:08:00,email_verified,Indnesia,ads,Mobile,free,0
U02030,U02030_S3,2026-01-27 04:43:00,onboarding_completed,Indonesia,organic,desktop,free,0
U01334,U01334_S2,2026-01-15 01:43:00,signup,Australia,ads,mobile,free,0
U00320,U00320_S2,2026-01-21 01:16:00,signup,UK,referral,mobile,free,0
U02067,U02067_S1,2026-01-19 02:22:00,email_verified,US,ads,mobile,free,0
U01230,U01230_S3,2026-01-17 06:00:00,onboarding_completed,France,organic,mobile,free,0
U00966,U00966_S2,2026-01-14 00:23:00,email_verified,UK,referral,mobile,free,0
U02571,U02571_S1,2026-01-11 02:15:00,email_verified,France,social,mobile,free,0
U01900,U01900_S2,2026-01-25 01:03:00,signup,India,social,desktop,free,0
U01329,U01329_S2,2026-01-17 05:26:00,onboarding_completed,Indonesia,organic,mobile,free,0
U01339,U01339_S2,2026-01-02 01:43:00,email_verified,US,ads,desktop,free,0
U00971,U00971_S2,2026-01-05 00:11:00,signup,Indonesia,social,mobile,free,0
U00122,U00122_S2,2026-01-06 01:35:00,signup,India,ads,mobile,free,0
U01587,U01587_S2,2026-01-28 03:55:00,onboarding_started,Indonesia,ads,mobile,free,0
U01157,U01157_S2,2026-01-26 03:13:00,onboarding_completed,US,ads,mobile,free,0
U00753,U00753_S1,2026-01-09 00:40:00,signup,Indonesia,ads,mobile,free,0
U02995,U02995_S2,2026-01-19 02:54:00,email_verified,US,organic,mobile,free,0
U00392,U00392_S1,2026-01-20 00:59:00,signup,France,referral,mobile,free,0
U01897,U01897_S1,2026-01-30 00:21:00,signup,Indonesia,organic,desktop,free,0
U00256,U00256_S1,2026-01-01 00:06:00,signup,China,organic,mobile,free,0
U00426,U00426_S2,2026-01-21 03:12:00,onboarding_started,China,ads,mobile,free,0
U00058,U00058_S1,2026-01-28 00:27:00,signup,US,organic,mobile,free,0
U00920,U00920_S2,2026-01-09 01:39:00,signup,US,referral,mobile,free,0
U01552,U01552_S1,2026-01-30 01:29:00,signup,Indonesia,organic,mobile,free,0
U00098,U00098_S1,2026-01-21 00:10:00,signup,France,organic,desktop,free,0
U01869,U01869_S2,2026-01-26 02:19:00,email_verified,US,ads,mobile,free,0
U00314,U00314_S1,2026-01-24 04:02:00,onboarding_completed,Australia,organic,mobile,free,0
U02411,U02411_S1,2026-01-26 01:24:00,email_verified,Indonesia,ads,mobile,free,0
U00519,U00519_S1,2026-01-14 03:53:00,onboarding_started,Australia,organic,tablet,free,0
U02759,U02759_S2,2026-01-20 04:38:00,onboarding_started,Indonesia,ads,mobile,free,0
U01713,U01713_S1,2026-01-20 01:49:00,signup,India,ads,mobile,free,0
U01144,U01144_S3,2026-01-14 01:40:00,onboarding_started,China,referral,mobile,free,0
U02851,U02851_S1,2026-01-06 01:49:00,email_verified,Indonesia,organic,desktop,free,0
U01151,U01151_S1,2026-01-18 03:14:00,onboarding_started,Indonesia,organic,desktop,free,0
U00336,U00336_S2,2026-01-29 04:48:00,trial_started,US,referral,desktop,free,0
U00929,U00929_S2,2026-01-19 00:08:00,signup,Indonesia,ads,desktop,free,0
U02098,U02098_S1,2026-01-25 01:40:00,signup,Indonesia,ads,mobile,free,0
U01434,U01434_S2,2026-01-13 00:47:00,signup,Indonesia,social,mobile,free,0
U00231,U00231_S1,2026-01-02 02:04:00,email_verified,India,ads,mobile,free,0
U02002,U02002_S1,2026-01-23 03:15:00,email_verified,US,ads,desktop,free,0
U01412,U01412_S2,2026-01-24 00:05:00,signup,US,organic,mobile,free,0
U02475,U02475_S1,2026-01-24 01:48:00,email_verified,China,organic,desktop,free,0
U02905,U02905_S2,2026-01-02 05:15:00,onboarding_completed,China,organic,desktop,free,0
U02913,U02913_S4,2026-01-10 05:38:00,trial_started,Indonesia,referral,desktop,free,0
U01155,U01155_S2,2026-01-19 04:50:00,trial_started,Indnesia,ads,mobile,free,0
U01690,U01690_S2,2026-01-02 03:04:00,onboarding_started,India,social,desktop,free,0
U02071,U02071_S3,2026-01-10 01:35:00,onboarding_started,India,ads,mobile,free,0
U00710,U00710_S2,2026-01-27 01:21:00,signup,Indonesia,social,desktop,free,0
U00407,U00407_S2,2026-01-16 02:45:00,email_verified,UK,referral,mobile,free,0
U01313,U01313_S1,2026-01-23 02:08:00,onboarding_started,China,organic,mobile,free,0
U02181,U02181_S1,2026-01-25 03:30:00,onboarding_started,UK,ads,mobile,free,0
U02566,U02566_S3,2026-01-22 05:19:00,onboarding_completed,UK,organic,mobile,free,0
U01950,U01950_S3,2026-01-28 03:40:00,onboarding_started,France,referral,mobile,free,0
U02686,U02686_S1,2026-01-02 04:27:00,onboarding_completed,US,referral,mobile,free,0
U01647,U01647_S2,2026-01-24 02:52:00,onboarding_started,US,ads,mobile,free,0
U02738,U02738_S1,2026-01-03 02:07:00,email_verified,China,ads,mobile,free,0
U00847,U00847_S1,2026-01-18 02:31:00,email_verified,US,social,mobile,free,0
U01008,U01008_S2,2026-01-10 03:24:00,onboarding_started,India,ads,mobile,free,0
U02557,U02557_S3,2026-01-11 05:33:00,onboarding_completed,China,organic,mobile,free,0
U00914,U00914_S1,2026-01-06 00:21:00,signup,France,social,mobile,free,0
U00143,U00143_S1,2026-01-21 01:12:00,signup,France,ads,mobile,free,0
U00597,U00597_S1,2026-01-14 01:00:00,signup,Indonesia,ads,mobile,free,0
U00262,U00262_S1,2026-01-15 02:15:00,email_verified,Australia,ads,desktop,free,0
U00528,U00528_S1,2026-01-05 01:40:00,signup,UK,referral,desktop,free,0
U01270,U01270_S1,2026-01-13 00:24:00,signup,UK,social,mobile,free,0
U00066,U00066_S1,2026-01-19 01:52:00,signup,China,ads,desktop,free,0
U01584,U01584_S1,2026-01-21 00:29:00,signup,France,referral,mobile,free,0
U02600,U02600_S2,2026-01-27 02:21:00,signup,US,referral,desktop,free,0
U02580,U02580_S2,2026-01-26 02:30:00,email_verified,Indonesia,ads,,free,0
U00502,U00502_S1,2026-01-29 00:47:00,signup,China,referral,mobile,free,0
U02246,U02246_S2,2026-01-20 00:56:00,email_verified,China,ads,desktop,free,0
U02656,U02656_S1,2026-01-08 02:50:00,onboarding_started,France,organic,mobile,free,0
U00277,U00277_S2,2026-01-28 04:12:00,onboarding_started,India,referral,mobile,free,0
U02015,U02015_S2,2026-01-21 05:54:00,purchase,China,organic,desktop,basic,30
U00808,U00808_S1,2026-01-29 00:53:00,signup,Australia,ads,mobile,free,0
U00765,U00765_S2,2026-01-07 03:12:00,onboarding_started,US,ads,desktop,free,0
U02265,U02265_S1,2026-01-25 03:33:00,onboarding_completed,Indonesia,social,Mobile,free,0
U01078,U01078_S1,2026-01-05 03:12:00,email_verified,Indonesia,ads,,free,0
U02659,U02659_S2,2026-01-23 00:11:00,signup,US,social,mobile,free,0
U01511,U01511_S1,2026-01-29 00:47:00,signup,India,organic,desktop,free,0
U01507,U01507_S2,2026-01-19 01:30:00,email_verified,,referral,mobile,free,0
U00410,U00410_S1,2026-01-17 00:57:00,email_verified,US,organic,desktop,free,0
U02548,U02548_S1,2026-01-19 00:17:00,signup,France,organic,mobile,free,0
U02450,U02450_S2,2026-01-03 03:20:00,email_verified,UK,organic,desktop,free,0
U00142,U00142_S1,2026-01-09 02:31:00,onboarding_started,Indnesia,social,mobile,free,0
U00513,U00513_S2,2026-01-01 01:50:00,signup,Australia,social,desktop,free,0
U01248,U01248_S1,2026-01-08 00:41:00,signup,US,organic,desktop,free,0
U01241,U01241_S2,2026-01-10 02:10:00,email_verified,India,ads,desktop,free,0
U00941,U00941_S2,2026-01-09 05:46:00,onboarding_completed,UK,referral,desktop,free,0
U02855,U02855_S3,2026-01-05 04:01:00,onboarding_completed,US,ads,mobile,free,0
U00102,U00102_S2,2026-01-04 01:40:00,signup,Indonesia,referral,desktop,free,0
U01712,U01712_S2,2026-01-06 01:17:00,email_verified,US,ads,mobile,free,0
U02373,U02373_S3,2026-01-21 03:45:00,onboarding_completed,Indonesia,ads,mobile,free,0
U00433,U00433_S3,2026-01-15 03:27:00,onboarding_started,Indonesia,referral,desktop,free,0
U01123,U01123_S1,2026-01-26 01:55:00,signup,India,ads,mobile,free,0
U00592,U00592_S1,2026-01-22 00:34:00,email_verified,Indonesia,organic,mobile,free,0
U00888,U00888_S2,2026-01-03 02:59:00,onboarding_completed,US,ads,mobile,free,0
U01665,U01665_S2,2026-01-30 01:45:00,email_verified,Australia,referral,mobile,free,0
U02809,U02809_S1,2026-01-30 01:42:00,signup,France,ads,mobile,free,0
U01830,U01830_S3,2026-01-13 03:23:00,onboarding_started,UK,ads,mobile,free,0
U00647,U00647_S1,2026-01-25 02:37:00,email_verified,China,ads,desktop,free,0
U00956,U00956_S1,2026-01-18 01:49:00,signup,UK,referral,mobile,free,0
U01120,U01120_S3,2026-01-28 03:12:00,onboarding_completed,US,referral,mobile,free,0
U00393,U00393_S1,2026-01-28 01:19:00,signup,UK,referral,desktop,free,0
U01048,U01048_S1,2026-01-24 01:58:00,signup,US,ads,mobile,free,0
U02849,U02849_S1,2026-01-17 04:20:00,onboarding_started,China,ads,mobile,free,0
U00470,U00470_S1,2026-01-26 05:20:00,trial_started,Australia,organic,desktop,free,0
U02661,U02661_S1,2026-01-24 01:28:00,signup,France,organic,mobile,free,0
U00587,U00587_S2,2026-01-21 02:12:00,email_verified,US,ads,mobile,free,0
U00652,U00652_S1,2026-01-14 01:36:00,signup,China,ads,desktop,free,0
U02528,U02528_S1,2026-01-17 00:17:00,signup,Australia,organic,desktop,free,0
U02124,U02124_S2,2026-01-12 04:45:00,onboarding_completed,France,ads,desktop,free,0
U02373,U02373_S2,2026-01-21 02:51:00,onboarding_started,Indonesia,ads,mobile,free,0
U01256,U01256_S2,2026-01-19 02:08:00,email_verified,France,ads,mobile,free,0
U02369,U02369_S1,2026-01-05 01:25:00,email_verified,UK,referral,desktop,free,0
U02592,U02592_S2,2026-01-05 02:51:00,email_verified,India,ads,mobile,free,0
U01023,U01023_S2,2026-01-26 03:09:00,email_verified,Australia,ads,tablet,free,0
U02885,U02885_S1,2026-01-28 02:43:00,email_verified,US,ads,desktop,free,0
U01288,U01288_S2,2026-01-23 03:09:00,onboarding_started,UK,ads,,free,0
U00715,U00715_S1,2026-01-05 04:27:00,onboarding_completed,UK,social,desktop,free,0
U01969,U01969_S1,2026-01-06 02:24:00,onboarding_started,UK,social,Mobile,free,0
U02830,U02830_S2,2026-01-09 00:44:00,email_verified,US,ads,mobile,free,0
